NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE
GSE40274_CTRL_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_CTRL_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		164	0,4223162	14.089.543	0,07789474	0,083471045	0,348	17074	tags=60%, list=40%, signal=100%
GSE37301_LYMPHOID_PRIMED_MPP_VS_CD4_TCELL_UP	GSE37301_LYMPHOID_PRIMED_MPP_VS_CD4_TCELL_UP		196	0,41674396	14.089.358	0,06776181	0,0834523	0,348	14488	tags=47%, list=34%, signal=72%
GSE13306_TREG_VS_TCONV_DN	GSE13306_TREG_VS_TCONV_DN		200	0,42300662	1.408.898	0,06404959	0,083442	0,348	14675	tags=51%, list=35%, signal=78%
GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP	GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP		198	0,4173345	14.088.919	0,077083334	0,083410926	0,348	16572	tags=54%, list=39%, signal=88%
GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_UP	GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_UP		199	0,41472957	14.086.858	0,07581967	0,08352818	0,348	14110	tags=51%, list=33%, signal=76%
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B2_BCELL_UP	GSE3039_ALPHAALPHA_CD8_TCELL_VS_B2_BCELL_UP		200	0,42590982	14.086.703	0,0936255	0,083504006	0,348	12112	tags=43%, list=29%, signal=59%
GSE17580_TREG_VS_TEFF_DN	GSE17580_TREG_VS_TEFF_DN		200	0,4277042	14.086.542	0,070281126	0,08347938	0,348	13679	tags=48%, list=32%, signal=70%
GSE7768_OVA_ALONE_VS_OVA_WITH_LPS_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_UP	GSE7768_OVA_ALONE_VS_OVA_WITH_LPS_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_UP		169	0,43149853	14.086.449	0,06666667	0,08345081	0,348	15090	tags=51%, list=36%, signal=80%
GSE27896_HDAC6_KO_VS_WT_TREG_UP	GSE27896_HDAC6_KO_VS_WT_TREG_UP		176	0,443551	14.084.795	0,09795918	0,0835432	0,348	11855	tags=47%, list=28%, signal=64%
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_DN	GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_DN		200	0,43365586	1.408.463	0,08695652	0,08352005	0,348	15318	tags=53%, list=36%, signal=83%
GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_UP	GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_UP		200	0,4234466	14.084.558	0,07597536	0,0834915	0,348	13194	tags=47%, list=31%, signal=68%
GSE19888_ADENOSINE_A3R_INH_VS_ACT_IN_MAST_CELL_UP	GSE19888_ADENOSINE_A3R_INH_VS_ACT_IN_MAST_CELL_UP		200	0,44154724	14.084.408	0,084033616	0,08347084	0,348	14807	tags=54%, list=35%, signal=83%
GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_DN	GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_DN		199	0,41503435	14.083.955	0,064449064	0,08347438	0,348	16510	tags=54%, list=39%, signal=88%
GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP	GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP		197	0,42780387	14.083.436	0,09090909	0,083484784	0,348	12901	tags=46%, list=30%, signal=65%
GSE6875_WT_VS_FOXP3_KO_TREG_UP	GSE6875_WT_VS_FOXP3_KO_TREG_UP		200	0,5030971	16.169.341	0,008213553	0,23082998	0,152	13634	tags=56%, list=32%, signal=81%
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_RAG2_KO_NK_CELL_DN	GSE37301_HEMATOPOIETIC_STEM_CELL_VS_RAG2_KO_NK_CELL_DN		183	0,42112976	14.082.477	0,07172996	0,08348786	0,348	13196	tags=47%, list=31%, signal=68%
GSE17974_2,5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	GSE17974_2,5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN		196	0,41999325	14.081.129	0,050955415	0,08354989	0,348	9798	tags=39%, list=23%, signal=50%
GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN	GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN		199	0,41891497	1.408.026	0,06837607	0,08357894	0,348	16319	tags=55%, list=39%, signal=89%
GSE27786_CD8_TCELL_VS_ERYTHROBLAST_DN	GSE27786_CD8_TCELL_VS_ERYTHROBLAST_DN		200	0,4137	14.080.025	0,08634538	0,083560295	0,348	15096	tags=53%, list=36%, signal=82%
GSE22045_TREG_VS_TCONV_DN	GSE22045_TREG_VS_TCONV_DN		191	0,41194293	14.079.875	0,056842104	0,08353675	0,348	13083	tags=43%, list=31%, signal=63%
GSE20366_TREG_VS_NAIVE_CD4_TCELL_DEC205_CONVERSION_DN	GSE20366_TREG_VS_NAIVE_CD4_TCELL_DEC205_CONVERSION_DN		200	0,48285505	16.271.001	0	0,23229748	0,144	12600	tags=52%, list=30%, signal=74%
GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP	GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP		200	0,419573	14.079.154	0,063025214	0,08352063	0,348	17657	tags=58%, list=42%, signal=99%
GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_DN	GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_DN		200	0,42247498	14.078.726	0,08113591	0,08350891	0,348	16565	tags=56%, list=39%, signal=91%
GSE23568_CTRL_TRANSDUCED_VS_WT_CD8_TCELL_DN	GSE23568_CTRL_TRANSDUCED_VS_WT_CD8_TCELL_DN		200	0,43609667	14.078.563	0,09221312	0,08348395	0,348	13883	tags=53%, list=33%, signal=78%
GSE3039_CD4_TCELL_VS_NKT_CELL_UP	GSE3039_CD4_TCELL_VS_NKT_CELL_UP		200	0,42916942	14.077.759	0,07392197	0,08351245	0,348	13526	tags=48%, list=32%, signal=69%
GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_UP	GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_UP		199	0,41730624	14.077.189	0,05473684	0,08352085	0,348	13555	tags=44%, list=32%, signal=65%
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN	GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN		199	0,47093245	16.202.363	0,00409836	0,2323619	0,148	13738	tags=54%, list=32%, signal=79%
GSE16385_IL4_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP	GSE16385_IL4_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP		194	0,4200634	14.076.746	0,07535642	0,083476916	0,348	15124	tags=56%, list=36%, signal=86%
GSE3982_MAC_VS_EFF_MEMORY_CD4_TCELL_DN	GSE3982_MAC_VS_EFF_MEMORY_CD4_TCELL_DN		195	0,42145482	14.076.679	0,068041235	0,08344614	0,348	17151	tags=59%, list=40%, signal=99%
GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_UP	GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_UP		200	0,4231353	14.076.368	0,07392197	0,08343987	0,348	19468	tags=66%, list=46%, signal=121%
GSE23505_IL6_IL1_VS_IL6_IL1_IL23_TREATED_CD4_TCELL_DN	GSE23505_IL6_IL1_VS_IL6_IL1_IL23_TREATED_CD4_TCELL_DN		200	0,42703044	14.076.041	0,084886126	0,08342818	0,348	11071	tags=44%, list=26%, signal=59%
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_UP	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_UP		193	0,43881616	14.075.689	0,09355509	0,08341607	0,348	16521	tags=59%, list=39%, signal=96%
GSE10325_MYELOID_VS_LUPUS_MYELOID_DN	GSE10325_MYELOID_VS_LUPUS_MYELOID_DN		200	0,40222165	14.075.419	0,06540085	0,08340298	0,348	10966	tags=40%, list=26%, signal=53%
GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP	GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP		199	0,41466993	1.407.465	0,06846473	0,08343062	0,349	12809	tags=44%, list=30%, signal=62%
GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		172	0,42306477	14.073.577	0,07083333	0,083478056	0,349	12506	tags=44%, list=30%, signal=62%
GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP	GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP		199	0,41803053	14.073.524	0,0781893	0,08344543	0,349	18036	tags=58%, list=43%, signal=101%
GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_DN	GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_DN		200	0,42786598	14.072.759	0,08080808	0,08347528	0,349	15970	tags=57%, list=38%, signal=90%
GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_UP	GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_UP		181	0,44027367	14.071.555	0,08299595	0,0835465	0,349	16314	tags=55%, list=38%, signal=89%
GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_UP	GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_UP		197	0,4187736	14.071.444	0,059917357	0,08351924	0,349	16912	tags=59%, list=40%, signal=98%
GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_UP	GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_UP		200	0,4240409	14.071.162	0,06734694	0,08349932	0,349	16367	tags=54%, list=39%, signal=88%
KRAS,LUNG_UP,V1_DN	KRAS,LUNG_UP,V1_DN		142	0,42800593	14.071.095	0,0931677	0,08346918	0,349	14842	tags=50%, list=35%, signal=77%
GSE16385_ROSIGLITAZONE_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP	GSE16385_ROSIGLITAZONE_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP		200	0,41623464	14.071.009	0,057613168	0,08343956	0,349	13082	tags=46%, list=31%, signal=66%
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN	GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN		200	0,4099854	14.070.916	0,056485355	0,08340802	0,349	13687	tags=46%, list=32%, signal=67%
GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_UP	GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_UP		183	0,4224452	14.070.529	0,06517312	0,08339841	0,349	17077	tags=57%, list=40%, signal=95%
GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		199	0,43735003	14.070.468	0,08467742	0,08336497	0,349	11553	tags=45%, list=27%, signal=61%
GSE11924_TH2_VS_TH17_CD4_TCELL_DN	GSE11924_TH2_VS_TH17_CD4_TCELL_DN		200	0,43044034	14.070.443	0,07186858	0,08333302	0,349	11438	tags=41%, list=27%, signal=55%
GSE14350_IL2RB_KO_VS_WT_TEFF_UP	GSE14350_IL2RB_KO_VS_WT_TEFF_UP		200	0,43271172	14.070.423	0,08008213	0,08329915	0,349	17176	tags=60%, list=41%, signal=100%
GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_DN	GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_DN		198	0,41669834	14.070.083	0,0524109	0,08329057	0,349	12291	tags=45%, list=29%, signal=64%
GSE13229_IMM_VS_MATURE_NKCELL_DN	GSE13229_IMM_VS_MATURE_NKCELL_DN		199	0,4293567	14.068.896	0,08631579	0,08333535	0,349	15579	tags=54%, list=37%, signal=85%
GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_DN	GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_DN		199	0,41729265	14.068.481	0,061728396	0,0833282	0,349	12573	tags=44%, list=30%, signal=63%
GSE17721_0,5H_VS_24H_PAM3CSK4_BMDC_DN	GSE17721_0,5H_VS_24H_PAM3CSK4_BMDC_DN		200	0,4148264	14.067.852	0,073068894	0,083341904	0,349	17020	tags=57%, list=40%, signal=94%
GSE34515_CD16_NEG_VS_POS_MONOCYTE_UP	GSE34515_CD16_NEG_VS_POS_MONOCYTE_UP		200	0,42179453	14.066.863	0,082105264	0,083383836	0,349	13644	tags=50%, list=32%, signal=73%
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_ROSIGLITAZONE_STIM_DN	GSE25123_WT_VS_PPARG_KO_MACROPHAGE_ROSIGLITAZONE_STIM_DN		187	0,41024432	14.065.988	0,067653276	0,08341397	0,349	12010	tags=43%, list=28%, signal=59%
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_DN	GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_DN		197	0,43043765	14.065.095	0,09202454	0,08344214	0,349	14871	tags=50%, list=35%, signal=77%
GSE1925_CTRL_VS_24H_IFNG_STIM_MACROPHAGE_UP	GSE1925_CTRL_VS_24H_IFNG_STIM_MACROPHAGE_UP		196	0,42579833	1.406.492	0,050607286	0,08342141	0,349	12961	tags=47%, list=31%, signal=68%
ESC_J1_UP_LATE,V1_UP	ESC_J1_UP_LATE,V1_UP		186	0,42169258	14.063.786	0,07959183	0,08347327	0,349	10842	tags=44%, list=26%, signal=58%
GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_DN	GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_DN		199	0,40734312	14.063.706	0,06431536	0,08344432	0,349	18762	tags=59%, list=44%, signal=106%
GSE37301_GRANULOCYTE_MONOCYTE_PROGENITOR_VS_RAG2_KO_NK_CELL_UP	GSE37301_GRANULOCYTE_MONOCYTE_PROGENITOR_VS_RAG2_KO_NK_CELL_UP		183	0,42778295	14.063.504	0,078350514	0,08342409	0,349	16105	tags=55%, list=38%, signal=88%
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP		199	0,42049876	14.063.298	0,08865979	0,08340099	0,349	15292	tags=50%, list=36%, signal=78%
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_UP	GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_UP		200	0,4088384	14.063.189	0,057446808	0,083371624	0,349	12171	tags=44%, list=29%, signal=61%
GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN		200	0,4130459	14.062.257	0,069767445	0,08341907	0,349	19267	tags=67%, list=45%, signal=121%
GSE31082_DP_VS_CD4_SP_THYMOCYTE_DN	GSE31082_DP_VS_CD4_SP_THYMOCYTE_DN		199	0,42928082	1.406.142	0,076767676	0,08344907	0,349	13227	tags=44%, list=31%, signal=64%
GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_DN	GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_DN		200	0,40883997	1.406.037	0,057082452	0,083493054	0,349	14349	tags=48%, list=34%, signal=71%
GSE2585_THYMIC_DC_VS_MTEC_DN	GSE2585_THYMIC_DC_VS_MTEC_DN		200	0,41044137	14.059.888	0,06846473	0,083498396	0,35	11951	tags=41%, list=28%, signal=57%
GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_UP	GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_UP		196	0,40626007	14.059.796	0,06720977	0,083473876	0,35	16915	tags=54%, list=40%, signal=90%
GSE22886_CD8_TCELL_VS_BCELL_NAIVE_UP	GSE22886_CD8_TCELL_VS_BCELL_NAIVE_UP		199	0,42879146	14.059.693	0,072164945	0,0834484	0,35	13884	tags=49%, list=33%, signal=72%
GSE360_CTRL_VS_L_MAJOR_DC_DN	GSE360_CTRL_VS_L_MAJOR_DC_DN		199	0,4278759	14.059.024	0,0875	0,08345715	0,35	14814	tags=51%, list=35%, signal=78%
GSE17721_CTRL_VS_GARDIQUIMOD_24H_BMDC_DN	GSE17721_CTRL_VS_GARDIQUIMOD_24H_BMDC_DN		199	0,40380085	14.058.218	0,060796645	0,08347695	0,35	17071	tags=54%, list=40%, signal=90%
GSE26351_WNT_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP	GSE26351_WNT_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP		199	0,42872226	14.057.889	0,084886126	0,08346692	0,35	9529	tags=38%, list=22%, signal=48%
GSE28449_WT_VS_LRF_KO_GERMINAL_CENTER_BCELL_DN	GSE28449_WT_VS_LRF_KO_GERMINAL_CENTER_BCELL_DN		197	0,40947223	14.057.754	0,05957447	0,08344535	0,35	13888	tags=47%, list=33%, signal=70%
GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_UP	GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_UP		200	0,41580987	1.405.741	0,068686865	0,0834387	0,35	15472	tags=51%, list=37%, signal=79%
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_DN		192	0,41802824	14.057.292	0,054166667	0,0834133	0,35	16235	tags=56%, list=38%, signal=91%
GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN	GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN		200	0,40993893	14.057.224	0,057692308	0,08338265	0,35	11694	tags=43%, list=28%, signal=59%
GSE7768_OVA_ALONE_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN	GSE7768_OVA_ALONE_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN		164	0,4099788	1.405.688	0,055670105	0,08337989	0,35	16920	tags=55%, list=40%, signal=92%
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TCONV_CD4_TCELL_UP	GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TCONV_CD4_TCELL_UP	Details ,,,	128	0,49601814	16.544.908	0,002083333	0,23329422	0,114	10454	tags=47%, list=25%, signal=62%
GSE24142_DN2_VS_DN3_THYMOCYTE_ADULT_UP	GSE24142_DN2_VS_DN3_THYMOCYTE_ADULT_UP		199	0,41972116	14.054.655	0,062111802	0,08349865	0,35	14699	tags=50%, list=35%, signal=76%
GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP		199	0,43931758	14.054.263	0,08523908	0,08349391	0,35	13266	tags=47%, list=31%, signal=68%
GSE3982_MAST_CELL_VS_TH1_UP	GSE3982_MAST_CELL_VS_TH1_UP		198	0,41391173	14.053.993	0,06790123	0,083479576	0,351	14803	tags=49%, list=35%, signal=75%
GSE20715_WT_VS_TLR4_KO_6H_OZONE_LUNG_UP	GSE20715_WT_VS_TLR4_KO_6H_OZONE_LUNG_UP		200	0,41460562	14.053.878	0,06680585	0,08345232	0,351	11980	tags=42%, list=28%, signal=58%
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_UP	GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_UP		195	0,41019005	14.053.603	0,053608246	0,083439	0,351	7794	tags=33%, list=18%, signal=41%
GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_UP		200	0,4278061	14.052.233	0,062370062	0,08351615	0,351	15229	tags=52%, list=36%, signal=82%
GSE360_CTRL_VS_L_DONOVANI_DC_UP	GSE360_CTRL_VS_L_DONOVANI_DC_UP		199	0,4209873	14.052.094	0,058091287	0,08349226	0,351	15050	tags=50%, list=36%, signal=78%
GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_DN	GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_DN		198	0,4035346	14.049.251	0,050104383	0,08367502	0,351	18969	tags=62%, list=45%, signal=111%
GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_DN	GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_DN		200	0,40995738	14.048.148	0,06431536	0,083725706	0,351	14238	tags=52%, list=34%, signal=77%
GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_UP	GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_UP		199	0,42479143	14.047.754	0,08471075	0,08371466	0,351	16738	tags=57%, list=39%, signal=94%
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TREG_CD4_TCELL_DN	GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TREG_CD4_TCELL_DN		139	0,4587368	14.046.695	0,12774451	0,083760016	0,351	16455	tags=58%, list=39%, signal=95%
GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP		200	0,41190302	14.046.427	0,069815196	0,08374373	0,351	14571	tags=51%, list=34%, signal=77%
GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_UP	GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_UP		199	0,42682955	14.046.309	0,07505071	0,083716944	0,351	15275	tags=52%, list=36%, signal=81%
GSE40274_CTRL_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		169	0,42516655	14.046.165	0,0754717	0,08369306	0,351	11853	tags=44%, list=28%, signal=61%
GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_UP	GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_UP		200	0,43098822	14.045.235	0,06938776	0,08373024	0,351	14308	tags=51%, list=34%, signal=77%
GSE27786_LSK_VS_ERYTHROBLAST_DN	GSE27786_LSK_VS_ERYTHROBLAST_DN		200	0,4149881	14.044.912	0,073619634	0,08371783	0,351	14123	tags=50%, list=33%, signal=74%
GSE17721_CTRL_VS_CPG_1H_BMDC_DN	GSE17721_CTRL_VS_CPG_1H_BMDC_DN		200	0,41645542	14.044.698	0,073529415	0,0836992	0,351	16869	tags=54%, list=40%, signal=89%
GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_MAC_UP	GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_MAC_UP		200	0,41625574	14.043.971	0,07377049	0,08371869	0,351	12521	tags=44%, list=30%, signal=61%
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_DN	GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_DN		173	0,40915218	14.043.721	0,051652893	0,083706275	0,351	17937	tags=60%, list=42%, signal=104%
GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN		199	0,41427413	14.043.611	0,06570842	0,08368054	0,351	16020	tags=51%, list=38%, signal=81%
GSE11057_CD4_CENT_MEM_VS_PBMC_DN	GSE11057_CD4_CENT_MEM_VS_PBMC_DN		195	0,4344867	14.043.555	0,07186858	0,083650544	0,351	12338	tags=47%, list=29%, signal=66%
GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_DN	GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_DN		200	0,413852	14.043.409	0,071428575	0,0836239	0,351	14716	tags=47%, list=35%, signal=72%
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_UP	GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_UP		198	0,42232203	1.404.292	0,06680162	0,08361962	0,351	12795	tags=45%, list=30%, signal=65%
BMI1_DN,V1_DN	BMI1_DN,V1_DN		140	0,414726	14.042.883	0,0720339	0,08358731	0,351	10742	tags=39%, list=25%, signal=51%
GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN	GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN		199	0,43518713	14.042.864	0,0995935	0,08355456	0,351	12227	tags=48%, list=29%, signal=67%
GSE7460_FOXP3_MUT_VS_HET_ACT_TCONV_UP	GSE7460_FOXP3_MUT_VS_HET_ACT_TCONV_UP		199	0,41114417	14.042.737	0,07399577	0,08352941	0,351	16603	tags=55%, list=39%, signal=90%
GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP	GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP		200	0,42091715	14.042.698	0,078350514	0,08349624	0,351	8810	tags=35%, list=21%, signal=44%
GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_UP	GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_UP		194	0,40715462	14.039.227	0,065979384	0,08374821	0,351	14699	tags=48%, list=35%, signal=74%
KAECH_NAIVE_VS_DAY8_EFF_CD8_TCELL_UP	KAECH_NAIVE_VS_DAY8_EFF_CD8_TCELL_UP		200	0,42776304	14.038.955	0,08979592	0,083732046	0,351	17077	tags=58%, list=40%, signal=96%
GSE32986_UNSTIM_VS_GMCSF_STIM_DC_DN	GSE32986_UNSTIM_VS_GMCSF_STIM_DC_DN		199	0,4223507	14.037.523	0,09221312	0,0838088	0,351	16704	tags=57%, list=39%, signal=94%
GSE28737_WT_VS_BCL6_HET_FOLLICULAR_BCELL_UP	GSE28737_WT_VS_BCL6_HET_FOLLICULAR_BCELL_UP		200	0,49350333	16.282.803	0	0,23406282	0,143	11029	tags=50%, list=26%, signal=67%
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_UP	GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_UP		199	0,44371915	14.036.734	0,10621242	0,08379779	0,351	17198	tags=64%, list=41%, signal=107%
