NAME;GS<br> follow link to MSigDB;GS DETAILS;SIZE;ES;NES;NOM p-val;FDR q-val;FWER p-val;RANK AT MAX;LEADING EDGE
GSE13484_3H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN;GSE13484_3H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN;;198;-0.4279785;-13.688.138;0.0625;0.11598391;0.397;14022;tags=48%, list=33%, signal=71%
GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_DN;GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_DN;;164;-0.4251937;-13.687.161;0.085299455;0.11603056;0.397;11301;tags=39%, list=27%, signal=53%
GSE27434_WT_VS_DNMT1_KO_TREG_DN;GSE27434_WT_VS_DNMT1_KO_TREG_DN;;200;-0.4224397;-13.686.858;0.06890459;0.11601624;0.397;12805;tags=47%, list=30%, signal=66%
GSE17721_CTRL_VS_CPG_2H_BMDC_DN;GSE17721_CTRL_VS_CPG_2H_BMDC_DN;;200;-0.42545024;-13.686.514;0.080438755;0.11600343;0.397;15546;tags=53%, list=37%, signal=83%
GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_DN;GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_DN;;124;-0.43109024;-13.685.914;0.077922076;0.11602004;0.397;12121;tags=40%, list=29%, signal=56%
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN;GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN;;198;-0.4278142;-1.368.562;0.08892922;0.11600574;0.397;13794;tags=46%, list=33%, signal=69%
GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_UP;GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_UP;;200;-0.4188248;-13.685.066;0.07706422;0.11601136;0.397;12750;tags=45%, list=30%, signal=63%
GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN;GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN;;200;-0.424377;-13.684.652;0.08765653;0.116004586;0.397;14745;tags=48%, list=35%, signal=73%
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP;GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP;;190;-0.44313443;-13.684.276;0.116541356;0.11598982;0.397;13020;tags=47%, list=31%, signal=68%
GSE7348_UNSTIM_VS_LPS_STIM_MACROPHAGE_UP;GSE7348_UNSTIM_VS_LPS_STIM_MACROPHAGE_UP;;155;-0.4490807;-13.683.912;0.09615385;0.11598349;0.397;12996;tags=46%, list=31%, signal=67%
GSE27786_LSK_VS_NEUTROPHIL_UP;GSE27786_LSK_VS_NEUTROPHIL_UP;;200;-0.42247602;-13.683.468;0.084078714;0.115982175;0.397;12199;tags=42%, list=29%, signal=58%
GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_UP;GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_UP;;200;-0.43342543;-13.683.257;0.11359404;0.11595597;0.397;12963;tags=48%, list=31%, signal=69%
GSE3982_MEMORY_CD4_TCELL_VS_BCELL_DN;GSE3982_MEMORY_CD4_TCELL_VS_BCELL_DN;;197;-0.4297946;-13.682.773;0.070500925;0.11595666;0.397;16054;tags=58%, list=38%, signal=93%
GSE7852_LN_VS_FAT_TCONV_DN;GSE7852_LN_VS_FAT_TCONV_DN;;200;-0.43363327;-13.682.356;0.103942655;0.115946926;0.397;14364;tags=50%, list=34%, signal=75%
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_UP;GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_UP;;199;-0.42615774;-13.681.912;0.122522525;0.115941636;0.397;9828;tags=37%, list=23%, signal=48%
GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP;GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP;;198;-0.43891114;-13.681.604;0.10701107;0.11592648;0.397;16249;tags=56%, list=38%, signal=90%
GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP;GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP;;200;-0.42955396;-13.681.315;0.054744527;0.11589937;0.397;11147;tags=40%, list=26%, signal=54%
GSE17721_POLYIC_VS_CPG_24H_BMDC_DN;GSE17721_POLYIC_VS_CPG_24H_BMDC_DN;;200;-0.4285961;-13.681.304;0.06715064;0.115848474;0.397;9754;tags=39%, list=23%, signal=50%
KAECH_NAIVE_VS_DAY15_EFF_CD8_TCELL_UP;KAECH_NAIVE_VS_DAY15_EFF_CD8_TCELL_UP;;200;-0.42954683;-13.681.221;0.07636364;0.11580456;0.397;13810;tags=49%, list=33%, signal=72%
GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_DN;GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_DN;;200;-0.43435496;-13.680.675;0.10326087;0.115822226;0.397;11515;tags=40%, list=27%, signal=54%
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP;GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP;;194;-0.42956492;-13.679.811;0.07434944;0.11586256;0.397;13069;tags=45%, list=31%, signal=65%
GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_DN;GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_DN;;196;-0.41952738;-13.679.734;0.05871886;0.11581524;0.397;9143;tags=35%, list=22%, signal=45%
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_DN;GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_DN;;200;-0.4352096;-13.678.834;0.09328358;0.115859084;0.397;14149;tags=54%, list=33%, signal=81%
GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_UP;GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_UP;;200;-0.42652246;-1.367.858;0.10166359;0.11583159;0.397;14863;tags=50%, list=35%, signal=76%
GSE14350_TREG_VS_TEFF_UP;GSE14350_TREG_VS_TEFF_UP;;199;-0.43505386;-1.367.817;0.09760589;0.115821935;0.397;13967;tags=49%, list=33%, signal=72%
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_DN;GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_DN;;200;-0.43150207;-13.678.038;0.10207939;0.115784094;0.397;14049;tags=48%, list=33%, signal=71%
GSE3982_BASOPHIL_VS_TH1_UP;GSE3982_BASOPHIL_VS_TH1_UP;;199;-0.42635867;-13.677.762;0.105166055;0.11575666;0.397;14522;tags=48%, list=34%, signal=72%
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_2H_UP;GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_2H_UP;;197;-0.4325322;-13.677.498;0.09550562;0.11573472;0.397;16363;tags=54%, list=39%, signal=88%
GSE20366_TREG_VS_TCONV_UP;GSE20366_TREG_VS_TCONV_UP;;200;-0.42450538;-13.677.245;0.080213904;0.115708314;0.397;15857;tags=52%, list=37%, signal=83%
GSE5099_MONOCYTE_VS_CLASSICAL_M1_MACROPHAGE_UP;GSE5099_MONOCYTE_VS_CLASSICAL_M1_MACROPHAGE_UP;;200;-0.43425784;-13.677.244;0.10124334;0.115656294;0.397;17189;tags=61%, list=41%, signal=102%
GSE40274_CTRL_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN;GSE40274_CTRL_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN;;199;-0.4229503;-13.677.119;0.07295374;0.11562259;0.397;10360;tags=38%, list=24%, signal=50%
GSE29618_PDC_VS_MDC_UP;GSE29618_PDC_VS_MDC_UP;;198;-0.42128754;-13.676.685;0.09057301;0.11561354;0.397;14595;tags=49%, list=34%, signal=75%
GSE11961_MEMORY_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_UP;GSE11961_MEMORY_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_UP;;199;-0.43855947;-1.367.647;0.074817516;0.115584314;0.397;15759;tags=55%, list=37%, signal=87%
GSE36392_TYPE_2_MYELOID_VS_EOSINOPHIL_IL25_TREATED_LUNG_UP;GSE36392_TYPE_2_MYELOID_VS_EOSINOPHIL_IL25_TREATED_LUNG_UP;;199;-0.43123037;-13.676.292;0.08655617;0.115553655;0.397;8801;tags=37%, list=21%, signal=46%
GSE27092_WT_VS_HDAC7_PHOSPHO_DEFICIENT_CD8_TCELL_UP;GSE27092_WT_VS_HDAC7_PHOSPHO_DEFICIENT_CD8_TCELL_UP;;200;-0.43339798;-13.676.288;0.094545454;0.11550181;0.397;15137;tags=53%, list=36%, signal=82%
GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_DN;GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_DN;;200;-0.42348862;-13.675.574;0.09489051;0.115525834;0.397;16279;tags=57%, list=38%, signal=91%
GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_DN;GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_DN;;200;-0.42485443;-13.675.463;0.058270678;0.11548883;0.397;10445;tags=39%, list=25%, signal=51%
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_UP;GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_UP;;200;-0.43131572;-13.675.137;0.08872458;0.115480356;0.397;9138;tags=36%, list=22%, signal=45%
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP;GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP;;200;-0.42973354;-13.674.343;0.0707804;0.115518644;0.397;14473;tags=49%, list=34%, signal=74%
GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP;GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP;;200;-0.42385867;-13.674.258;0.08465608;0.11547331;0.397;10528;tags=38%, list=25%, signal=50%
GSE23568_ID3_TRANSDUCED_VS_ID3_KO_CD8_TCELL_UP;GSE23568_ID3_TRANSDUCED_VS_ID3_KO_CD8_TCELL_UP;;200;-0.42798597;-13.674.178;0.09647495;0.11543197;0.397;12552;tags=46%, list=30%, signal=65%
GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_UP;GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_UP;;200;-0.4362407;-13.673.843;0.104672894;0.11542352;0.397;14595;tags=48%, list=34%, signal=73%
GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_IL23A_TREATED_CD4_TCELL_DN;GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_IL23A_TREATED_CD4_TCELL_DN;;199;-0.42390883;-1.367.374;0.12164579;0.11538271;0.397;11752;tags=42%, list=28%, signal=58%
GSE17721_CTRL_VS_LPS_2H_BMDC_UP;GSE17721_CTRL_VS_LPS_2H_BMDC_UP;;200;-0.42095184;-13.673.255;0.08108108;0.11538506;0.397;11625;tags=40%, list=27%, signal=54%
GSE40274_SATB1_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN;GSE40274_SATB1_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN;;121;-0.4439433;-13.671.844;0.09677419;0.11549928;0.397;16153;tags=57%, list=38%, signal=92%
GSE1925_3H_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN;GSE1925_3H_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN;;200;-0.4209817;-13.671.801;0.081560284;0.11545262;0.397;12782;tags=43%, list=30%, signal=61%
GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_DN;GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_DN;;200;-0.42633468;-13.671.314;0.08302583;0.11545454;0.397;12448;tags=42%, list=29%, signal=58%
HALLMARK_APICAL_SURFACE;HALLMARK_APICAL_SURFACE;;44;-0.4775242;-13.671.119;0.106343284;0.11542068;0.397;9191;tags=39%, list=22%, signal=49%
GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_UP;GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_UP;;200;-0.42756352;-13.669.018;0.11502783;0.11559927;0.397;14870;tags=51%, list=35%, signal=78%
GSE37301_RAG2_KO_VS_RAG2_AND_ETS1_KO_NK_CELL_DN;GSE37301_RAG2_KO_VS_RAG2_AND_ETS1_KO_NK_CELL_DN;;200;-0.4265619;-13.668.773;0.07636364;0.11557564;0.397;15450;tags=54%, list=36%, signal=84%
GSE12003_4D_VS_8D_CULTURE_BM_PROGENITOR_UP;GSE12003_4D_VS_8D_CULTURE_BM_PROGENITOR_UP;;174;-0.43812263;-1.366.753;0.08941606;0.115668915;0.397;12685;tags=44%, list=30%, signal=62%
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_DN;GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_DN;;196;-0.42811674;-13.667.513;0.08471455;0.11561888;0.397;14210;tags=47%, list=34%, signal=71%
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_DN;GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_DN;;200;-0.42474967;-13.667.512;0.08409506;0.11556742;0.397;15760;tags=52%, list=37%, signal=83%
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_DN;GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_DN;;194;-0.41823643;-13.667.098;0.0795053;0.115558006;0.397;10516;tags=40%, list=25%, signal=53%
GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN;GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN;;197;-0.4168044;-1.366.678;0.073741004;0.11554369;0.397;10062;tags=38%, list=24%, signal=50%
GSE11961_FOLLICULAR_BCELL_VS_PLASMA_CELL_DAY7_DN;GSE11961_FOLLICULAR_BCELL_VS_PLASMA_CELL_DAY7_DN;;200;-0.42725143;-1.366.656;0.097122304;0.11551822;0.397;13770;tags=50%, list=32%, signal=73%
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_COMMON_LYMPHOID_PROGENITOR_UP;GSE37301_HEMATOPOIETIC_STEM_CELL_VS_COMMON_LYMPHOID_PROGENITOR_UP;;196;-0.42434105;-1.366.548;0.10070671;0.115582965;0.397;16196;tags=56%, list=38%, signal=90%
GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN;GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN;;200;-0.43189493;-13.665.372;0.06654344;0.115548685;0.397;15939;tags=57%, list=38%, signal=90%
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP;GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP;;199;-0.43445104;-13.665.028;0.10147601;0.115533486;0.397;16943;tags=56%, list=40%, signal=93%
GSE19401_UNSTIM_VS_PAM2CSK4_STIM_FOLLICULAR_DC_UP;GSE19401_UNSTIM_VS_PAM2CSK4_STIM_FOLLICULAR_DC_UP;;197;-0.43247905;-1.366.455;0.10810811;0.1155402;0.397;13935;tags=49%, list=33%, signal=72%
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_KO_UP;GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_KO_UP;;200;-0.43679875;-13.664.377;0.11030742;0.11550462;0.398;16459;tags=57%, list=39%, signal=92%
GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN;GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN;;195;-0.41977265;-13.664.064;0.07295374;0.115483075;0.398;9320;tags=34%, list=22%, signal=44%
GSE22045_TREG_VS_TCONV_DN;GSE22045_TREG_VS_TCONV_DN;;191;-0.42036843;-13.664.037;0.06548673;0.11543337;0.398;14622;tags=48%, list=35%, signal=72%
GSE1432_1H_VS_24H_IFNG_MICROGLIA_UP;GSE1432_1H_VS_24H_IFNG_MICROGLIA_UP;;200;-0.42834902;-13.663.932;0.090252705;0.1153939;0.398;9903;tags=38%, list=23%, signal=49%
GSE17580_UNINFECTED_VS_S_MANSONI_INF_TREG_UP;GSE17580_UNINFECTED_VS_S_MANSONI_INF_TREG_UP;;199;-0.43836972;-13.661.226;0.0956023;0.115655966;0.399;13667;tags=49%, list=32%, signal=72%
RB_DN.V1_DN;RB_DN.V1_DN;;123;-0.42889723;-13.660.817;0.06481481;0.11565046;0.399;14724;tags=52%, list=35%, signal=80%
HALLMARK_TNFA_SIGNALING_VIA_NFKB;HALLMARK_TNFA_SIGNALING_VIA_NFKB;;200;-0.42424685;-13.660.462;0.06884058;0.11564005;0.399;13331;tags=45%, list=31%, signal=65%
GSE37534_GW1929_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_DN;GSE37534_GW1929_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_DN;;200;-0.4388595;-13.658.894;0.075785585;0.11575207;0.399;14255;tags=48%, list=34%, signal=72%
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_DN;GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_DN;;194;-0.42550546;-1.365.832;0.051327433;0.11576688;0.399;11753;tags=40%, list=28%, signal=55%
GSE14415_ACT_VS_CTRL_NATURAL_TREG_UP;GSE14415_ACT_VS_CTRL_NATURAL_TREG_UP;;183;-0.4177318;-13.658.112;0.0761062;0.115738586;0.4;16178;tags=52%, list=38%, signal=84%
GSE39556_CD8A_DC_VS_NK_CELL_UP;GSE39556_CD8A_DC_VS_NK_CELL_UP;;200;-0.43112943;-13.658.032;0.08118081;0.11570104;0.4;13552;tags=48%, list=32%, signal=70%
GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP;GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP;;200;-0.42266807;-13.657.745;0.086267605;0.115684845;0.4;13655;tags=49%, list=32%, signal=71%
GSE39916_B_CELL_SPLEEN_VS_PLASMA_CELL_BONE_MARROW_DN;GSE39916_B_CELL_SPLEEN_VS_PLASMA_CELL_BONE_MARROW_DN;;200;-0.43432832;-13.656.824;0.0951526;0.11573359;0.4;11559;tags=40%, list=27%, signal=55%
GSE36009_UNSTIM_VS_LPS_STIM_NLRP10_KO_DC_UP;GSE36009_UNSTIM_VS_LPS_STIM_NLRP10_KO_DC_UP;;199;-0.42465606;-13.655.736;0.09310987;0.11580017;0.4;12948;tags=43%, list=31%, signal=61%
GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_UP;GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_UP;;200;-0.43442836;-13.654.265;0.075675674;0.11590061;0.4;11291;tags=43%, list=27%, signal=58%
GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_UP;GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_UP;;196;-0.41532674;-13.654.096;0.08974359;0.1158708;0.4;9665;tags=32%, list=23%, signal=41%
GSE17721_0.5H_VS_8H_POLYIC_BMDC_UP;GSE17721_0.5H_VS_8H_POLYIC_BMDC_UP;;200;-0.43405503;-1.365.391;0.08971962;0.115837194;0.4;12492;tags=44%, list=29%, signal=61%
GSE557_WT_VS_CIITA_KO_DC_UP;GSE557_WT_VS_CIITA_KO_DC_UP;;200;-0.42340824;-13.653.771;0.059964728;0.115805544;0.4;11500;tags=40%, list=27%, signal=55%
GSE42724_NAIVE_VS_MEMORY_BCELL_DN;GSE42724_NAIVE_VS_MEMORY_BCELL_DN;;200;-0.43158966;-13.653.622;0.09566787;0.115772486;0.4;12838;tags=45%, list=30%, signal=64%
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_4H_DN;GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_4H_DN;;200;-0.42647627;-1.365.334;0.08170515;0.11574961;0.4;12786;tags=45%, list=30%, signal=63%
GSE17721_LPS_VS_PAM3CSK4_6H_BMDC_UP;GSE17721_LPS_VS_PAM3CSK4_6H_BMDC_UP;;199;-0.42770308;-13.652.453;0.06593407;0.11579763;0.4;16241;tags=55%, list=38%, signal=89%
GSE40441_NRP1_POS_INDUCED_TREG_VS_NRP1_NEG_NATURAL_TREG_UP;GSE40441_NRP1_POS_INDUCED_TREG_VS_NRP1_NEG_NATURAL_TREG_UP;;200;-0.4268144;-1.365.241;0.099631;0.1157516;0.4;11878;tags=41%, list=28%, signal=56%
GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_DN;GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_DN;;200;-0.4292745;-13.652.292;0.11070111;0.11571568;0.4;14848;tags=55%, list=35%, signal=84%
GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP;GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP;;198;-0.4340958;-13.651.295;0.10594796;0.11578777;0.4;13724;tags=48%, list=32%, signal=71%
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_UP;GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_UP;;200;-0.43534818;-13.650.879;0.10881801;0.115786105;0.4;14661;tags=52%, list=35%, signal=78%
GSE28237_FOLLICULAR_VS_EARLY_GC_BCELL_UP;GSE28237_FOLLICULAR_VS_EARLY_GC_BCELL_UP;;200;-0.4370124;-13.650.336;0.08178439;0.11578635;0.4;11181;tags=44%, list=26%, signal=59%
GSE17721_LPS_VS_PAM3CSK4_24H_BMDC_DN;GSE17721_LPS_VS_PAM3CSK4_24H_BMDC_DN;;200;-0.4194886;-13.649.974;0.09157509;0.11577653;0.4;12730;tags=46%, list=30%, signal=65%
GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN;GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN;;187;-0.40810776;-1.364.997;0.07381371;0.115726285;0.4;16908;tags=54%, list=40%, signal=89%
GSE16385_IFNG_TNF_VS_UNSTIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP;GSE16385_IFNG_TNF_VS_UNSTIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP;;190;-0.4212971;-13.649.578;0.071047954;0.11572413;0.4;15420;tags=52%, list=36%, signal=81%
GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_UP;GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_UP;;192;-0.44269636;-13.649.261;0.11809524;0.11571002;0.4;14310;tags=53%, list=34%, signal=79%
GSE2706_R848_VS_LPS_8H_STIM_DC_UP;GSE2706_R848_VS_LPS_8H_STIM_DC_UP;;186;-0.40998054;-13.647.887;0.07746479;0.11580393;0.4;9463;tags=35%, list=22%, signal=45%
GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_DN;GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_DN;;200;-0.4263462;-13.647.785;0.08273381;0.11576528;0.4;14191;tags=49%, list=33%, signal=73%
GSE360_CTRL_VS_M_TUBERCULOSIS_MAC_UP;GSE360_CTRL_VS_M_TUBERCULOSIS_MAC_UP;;197;-0.4269798;-13.647.771;0.11454546;0.11571804;0.4;14019;tags=49%, list=33%, signal=73%
GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN;GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN;;198;-0.4227876;-1.364.715;0.08152174;0.115717955;0.401;14251;tags=49%, list=34%, signal=74%
GSE360_CTRL_VS_T_GONDII_DC_DN;GSE360_CTRL_VS_T_GONDII_DC_DN;;198;-0.4284667;-13.646.687;0.09242144;0.11571821;0.401;15122;tags=51%, list=36%, signal=79%
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP;GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP;;200;-0.43892646;-13.646.408;0.10364683;0.11569933;0.401;9126;tags=37%, list=22%, signal=47%
GSE5960_TH1_VS_ANERGIC_TH1_UP;GSE5960_TH1_VS_ANERGIC_TH1_UP;;199;-0.4246674;-13.646.219;0.09252669;0.11566561;0.401;13753;tags=48%, list=32%, signal=71%
GSE14415_ACT_VS_CTRL_NATURAL_TREG_DN;GSE14415_ACT_VS_CTRL_NATURAL_TREG_DN;;168;-0.42167917;-13.646.135;0.09386282;0.11562426;0.401;17047;tags=57%, list=40%, signal=94%
GSE21033_3H_VS_24H_POLYIC_STIM_DC_DN;GSE21033_3H_VS_24H_POLYIC_STIM_DC_DN;;131;-0.4133315;-13.645.602;0.060998153;0.11564134;0.401;10048;tags=36%, list=24%, signal=47%
GSE16385_UNTREATED_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_DN;GSE16385_UNTREATED_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_DN;;196;-0.41870484;-13.645.005;0.06338028;0.11565363;0.401;13964;tags=45%, list=33%, signal=67%
GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP;GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP;;199;-0.44252056;-13.644.944;0.10114504;0.1156128;0.401;10972;tags=43%, list=26%, signal=57%
GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN;GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN;;127;-0.43950313;-1.364.493;0.0890538;0.11556293;0.401;13398;tags=46%, list=32%, signal=67%
GSE18281_SUBCAPSULAR_VS_PERIMEDULLARY_CORTICAL_REGION_OF_THYMUS_UP;GSE18281_SUBCAPSULAR_VS_PERIMEDULLARY_CORTICAL_REGION_OF_THYMUS_UP;;200;-0.43136832;-13.644.733;0.11895911;0.11553653;0.401;9168;tags=35%, list=22%, signal=44%
GSE27786_CD4_TCELL_VS_NKCELL_UP;GSE27786_CD4_TCELL_VS_NKCELL_UP;;200;-0.42590612;-13.644.702;0.09380531;0.11549197;0.401;16115;tags=54%, list=38%, signal=87%
GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_UP;GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_UP;;199;-0.4345983;-13.644.468;0.08938547;0.11546227;0.401;13809;tags=47%, list=33%, signal=70%
