NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE
GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_UP	GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_UP		193	-0,4434173	-14.514.978	0,016014235	0,12384894	0,325	12659	tags=45%, list=30%, signal=63%
GSE12366_GC_BCELL_VS_PLASMA_CELL_UP	GSE12366_GC_BCELL_VS_PLASMA_CELL_UP		197	-0,46090296	-14.528.253	0,02793296	0,12385365	0,325	10757	tags=43%, list=25%, signal=58%
GSE36078_WT_VS_IL1R_KO_LUNG_DC_UP	GSE36078_WT_VS_IL1R_KO_LUNG_DC_UP		200	-0,44473732	-14.483.243	0,04195804	0,12388376	0,328	14313	tags=52%, list=34%, signal=78%
GSE3982_MEMORY_CD4_TCELL_VS_BCELL_UP	GSE3982_MEMORY_CD4_TCELL_VS_BCELL_UP		199	-0,45541373	-14.513.927	0,029143898	0,12388628	0,325	11579	tags=43%, list=27%, signal=59%
GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_UP	GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_UP		199	-0,4460063	-1.449.276	0,036036037	0,123889826	0,328	13366	tags=47%, list=32%, signal=69%
GSE25087_FETAL_VS_ADULT_TREG_UP	GSE25087_FETAL_VS_ADULT_TREG_UP		198	-0,4533335	-14.515.439	0,03057554	0,12391882	0,325	9767	tags=38%, list=23%, signal=49%
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_UP	GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_UP		199	-0,44604832	-14.521.015	0,038251366	0,12392069	0,325	15496	tags=55%, list=37%, signal=87%
GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_6H_DN	GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_6H_DN		198	-0,45246723	-14.537.411	0,028070176	0,12395724	0,324	12372	tags=48%, list=29%, signal=68%
GSE8921_3H_VS_24H_TLR1_2_STIM_MONOCYTE_DN	GSE8921_3H_VS_24H_TLR1_2_STIM_MONOCYTE_DN		200	-0,44858122	-14.528.491	0,04204753	0,12397458	0,325	10670	tags=43%, list=25%, signal=57%
GSE14308_TH17_VS_INDUCED_TREG_DN	GSE14308_TH17_VS_INDUCED_TREG_DN		200	-0,44902158	-14.481.828	0,046511628	0,123976715	0,328	14972	tags=56%, list=35%, signal=86%
GSE17721_0,5H_VS_24H_CPG_BMDC_DN	GSE17721_0,5H_VS_24H_CPG_BMDC_DN		200	-0,45402867	-14.483.367	0,02688172	0,12402027	0,328	15260	tags=55%, list=36%, signal=86%
GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_DN	GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_DN		199	-0,44907635	-14.484.131	0,017761989	0,1240367	0,328	14651	tags=55%, list=35%, signal=83%
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP		200	-0,45548797	-1.453.884	0,026871402	0,124037124	0,324	14705	tags=55%, list=35%, signal=83%
GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_DN	GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_DN		164	-0,45012367	-14.486.907	0,02513465	0,12403942	0,328	14694	tags=52%, list=35%, signal=80%
GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_2H_DN	GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_2H_DN		199	-0,4617013	-14.537.619	0,038321167	0,12408601	0,324	13533	tags=50%, list=32%, signal=73%
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_12H_DN	GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_12H_DN		192	-0,44031495	-14.484.797	0,011029412	0,12408876	0,328	9597	tags=40%, list=23%, signal=51%
GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP		199	-0,45027104	-14.490.626	0,026785715	0,124123685	0,328	12743	tags=47%, list=30%, signal=67%
GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN	GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN		193	-0,44659594	-14.533.029	0,023809524	0,124124065	0,325	9913	tags=38%, list=23%, signal=50%
GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_DN	GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_DN		200	-0,44324946	-14.528.561	0,023131672	0,12412502	0,325	10647	tags=38%, list=25%, signal=51%
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN		200	-0,45260397	-14.487.307	0,032490976	0,124126084	0,328	13016	tags=50%, list=31%, signal=72%
GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP	GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP		200	-0,45317867	-144.852	0,030797102	0,124187626	0,328	13278	tags=52%, list=31%, signal=75%
GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP	GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP		199	-0,45359388	-14.488.796	0,040366974	0,124188304	0,328	12581	tags=49%, list=30%, signal=69%
GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN	GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN		167	-0,44991633	-14.531.764	0,020446097	0,12418863	0,325	10938	tags=42%, list=26%, signal=56%
GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP	GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP		191	-0,4573965	-14.530.932	0,019748654	0,12419284	0,325	13547	tags=51%, list=32%, signal=75%
GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN	GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN		200	-0,4627958	-14.539.849	0,022058824	0,12419328	0,324	7194	tags=32%, list=17%, signal=38%
GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN	GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN		200	-0,44389728	-14.538.908	0,033274956	0,124196045	0,324	14255	tags=51%, list=34%, signal=76%
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_AND_ROSIGLITAZONE_STIM_UP	GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_AND_ROSIGLITAZONE_STIM_UP		196	-0,45604652	-14.489.548	0,04779412	0,12420232	0,328	10405	tags=41%, list=25%, signal=55%
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4HIGH_BCELL_UP	GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4HIGH_BCELL_UP		200	-0,4466679	-1.454.332	0,027422303	0,12422249	0,324	11148	tags=40%, list=26%, signal=54%
GSE3920_IFNA_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN	GSE3920_IFNA_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN		167	-0,46345973	-14.540.495	0,025316456	0,12423068	0,324	10381	tags=43%, list=24%, signal=56%
GSE3982_NEUTROPHIL_VS_BCELL_DN	GSE3982_NEUTROPHIL_VS_BCELL_DN		198	-0,4502134	-14.528.689	0,030909091	0,12426708	0,325	13795	tags=49%, list=33%, signal=73%
GSE2585_CTEC_VS_THYMIC_DC_UP	GSE2585_CTEC_VS_THYMIC_DC_UP		200	-0,4568122	-14.487.336	0,017857144	0,12428042	0,328	14469	tags=54%, list=34%, signal=81%
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_UP	GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_UP		197	-0,4588349	-14.533.663	0,04743833	0,12430283	0,325	12845	tags=47%, list=30%, signal=67%
GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_DN	GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_DN		199	-0,45798647	-14.540.855	0,045028143	0,12434431	0,324	11098	tags=42%, list=26%, signal=57%
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN	GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN		184	-0,45216215	-14.528.997	0,017391304	0,12437728	0,325	13753	tags=48%, list=32%, signal=70%
GSE11924_TH2_VS_TH17_CD4_TCELL_DN	GSE11924_TH2_VS_TH17_CD4_TCELL_DN		200	-0,45371315	-14.534.147	0,03846154	0,12437999	0,325	13430	tags=47%, list=32%, signal=68%
GSE40274_CTRL_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_CTRL_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		160	-0,46151072	-14.545.814	0,03107861	0,12444598	0,324	10535	tags=40%, list=25%, signal=53%
GSE6674_UNSTIM_VS_CPG_STIM_BCELL_UP	GSE6674_UNSTIM_VS_CPG_STIM_BCELL_UP		147	-0,46075428	-14.544.778	0,016304348	0,12446645	0,324	16489	tags=61%, list=39%, signal=100%
GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP	GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP		199	-0,4480522	-14.543.756	0,028880866	0,12447493	0,324	13054	tags=49%, list=31%, signal=70%
GSE22432_MULTIPOTENT_PROGENITOR_VS_CDC_UP	GSE22432_MULTIPOTENT_PROGENITOR_VS_CDC_UP		199	-0,44574967	-14.546.024	0,028419184	0,12458658	0,324	14951	tags=52%, list=35%, signal=80%
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_DN	GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_DN		170	-0,45470774	-1.454.781	0,02189781	0,12496813	0,324	11633	tags=45%, list=27%, signal=61%
GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP	GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP		197	-0,465911	-14.546.818	0,048327137	0,12498197	0,324	9898	tags=41%, list=23%, signal=53%
GSE3982_CENT_MEMORY_CD4_TCELL_VS_NKCELL_UP	GSE3982_CENT_MEMORY_CD4_TCELL_VS_NKCELL_UP		198	-0,44595417	-14.550.482	0,034358047	0,12498712	0,324	9219	tags=34%, list=22%, signal=44%
GSE27786_CD8_TCELL_VS_MONO_MAC_DN	GSE27786_CD8_TCELL_VS_MONO_MAC_DN		200	-0,45751354	-14.551.454	0,03018868	0,12498832	0,323	12531	tags=50%, list=30%, signal=70%
GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_UP	GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_UP		199	-0,46155214	-14.548.513	0,04	0,12501945	0,324	12798	tags=48%, list=30%, signal=69%
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_UP	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_UP		193	-0,4567315	-14.549.161	0,03564728	0,12506025	0,324	7487	tags=34%, list=18%, signal=41%
GSE22886_NAIVE_CD4_TCELL_VS_MEMORY_TCELL_UP	GSE22886_NAIVE_CD4_TCELL_VS_MEMORY_TCELL_UP		194	-0,46092147	-14.551.622	0,04990758	0,1251314	0,323	13334	tags=49%, list=31%, signal=72%
GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_DN	GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_DN		196	-0,46263736	-14.555.439	0,014705882	0,12514977	0,322	13274	tags=47%, list=31%, signal=69%
GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP	GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP		199	-0,45308536	-14.554.234	0,018181818	0,12518957	0,323	9988	tags=40%, list=24%, signal=52%
GSE7460_TREG_VS_TCONV_ACT_DN	GSE7460_TREG_VS_TCONV_ACT_DN		197	-0,4532578	-14.559.824	0,041742288	0,12519918	0,322	11626	tags=46%, list=27%, signal=63%
GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_DN	GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_DN		200	-0,4548036	-14.560.739	0,025454545	0,12520392	0,322	11755	tags=46%, list=28%, signal=63%
GSE27786_BCELL_VS_CD4_TCELL_DN	GSE27786_BCELL_VS_CD4_TCELL_DN		198	-0,46422935	-14.555.967	0,018832391	0,12523729	0,322	12307	tags=45%, list=29%, signal=63%
GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_48H_DN	GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_48H_DN		198	-0,45528212	-14.551.741	0,04537205	0,12527339	0,323	14579	tags=55%, list=34%, signal=84%
GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN	GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN		199	-0,4711853	-14.556.358	0,035849057	0,1253266	0,322	12552	tags=51%, list=30%, signal=72%
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_DN	GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_DN		199	-0,460961	-14.560.939	0,036968578	0,12534338	0,322	13429	tags=48%, list=32%, signal=70%
GSE17186_BLOOD_VS_CORD_BLOOD_NAIVE_BCELL_UP	GSE17186_BLOOD_VS_CORD_BLOOD_NAIVE_BCELL_UP		200	-0,4557893	-1.455.212	0,031307552	0,12538214	0,323	12220	tags=45%, list=29%, signal=62%
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP	GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP		200	-0,46785712	-14.556.831	0,042124543	0,12541154	0,322	13621	tags=52%, list=32%, signal=77%
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN		199	-0,44461793	-14.561.464	0,021201413	0,12541498	0,322	14745	tags=52%, list=35%, signal=79%
GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_DN	GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_DN		198	-0,4453754	-14.557.394	0,030141843	0,12549058	0,322	15161	tags=57%, list=36%, signal=88%
GSE8515_IL1_VS_IL6_4H_STIM_MAC_DN	GSE8515_IL1_VS_IL6_4H_STIM_MAC_DN		194	-0,4565956	-14.561.878	0,025316456	0,12552246	0,322	8652	tags=39%, list=20%, signal=48%
GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP	GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP		200	-0,4607945	-14.562.565	0,036968578	0,12556966	0,322	12174	tags=45%, list=29%, signal=63%
GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP		200	-0,4570522	-1.456.314	0,03723404	0,12564221	0,321	15107	tags=55%, list=36%, signal=85%
GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP	GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP		200	-0,47231048	-14.563.577	0,04859813	0,12575051	0,321	13134	tags=52%, list=31%, signal=76%
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN	GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN		200	-0,44020393	-1.456.368	0,038938053	0,12591065	0,321	15552	tags=52%, list=37%, signal=83%
GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_DN	GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_DN		199	-0,45072502	-14.563.882	0,023722628	0,12605406	0,321	13398	tags=46%, list=32%, signal=67%
GSE40274_EOS_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_EOS_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		121	-0,46484038	-14.564.307	0,023381295	0,12614463	0,321	11668	tags=44%, list=28%, signal=60%
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_UP	GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_UP		196	-0,46748656	-14.564.633	0,023090586	0,12625583	0,321	13289	tags=53%, list=31%, signal=76%
GSE20715_WT_VS_TLR4_KO_24H_OZONE_LUNG_UP	GSE20715_WT_VS_TLR4_KO_24H_OZONE_LUNG_UP		200	-0,45906496	-14.567.162	0,023381295	0,1263157	0,321	12058	tags=48%, list=28%, signal=66%
GSE22443_NAIVE_VS_ACT_AND_IL12_TREATED_CD8_TCELL_DN	GSE22443_NAIVE_VS_ACT_AND_IL12_TREATED_CD8_TCELL_DN		200	-0,4633228	-14.564.936	0,026501767	0,1263862	0,321	13640	tags=52%, list=32%, signal=76%
GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_DN	GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_DN		199	-0,4686902	-14.567.536	0,027675277	0,12642938	0,321	11251	tags=44%, list=27%, signal=60%
GSE27786_ERYTHROBLAST_VS_MONO_MAC_DN	GSE27786_ERYTHROBLAST_VS_MONO_MAC_DN		200	-0,45573947	-14.565.537	0,04659498	0,12643988	0,321	10164	tags=40%, list=24%, signal=52%
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_16H_TSST_ACT_UP	GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_16H_TSST_ACT_UP		196	-0,4461719	-14.568.368	0,028880866	0,12644385	0,321	15975	tags=57%, list=38%, signal=91%
GSE8835_HEALTHY_VS_CLL_CD8_TCELL_UP	GSE8835_HEALTHY_VS_CLL_CD8_TCELL_UP		200	-0,45902708	-14.568.624	0,027372263	0,12657702	0,321	12045	tags=44%, list=28%, signal=60%
GSE32423_CTRL_VS_IL7_IL4_MEMORY_CD8_TCELL_UP	GSE32423_CTRL_VS_IL7_IL4_MEMORY_CD8_TCELL_UP		200	-0,4520569	-14.568.954	0,027027028	0,12668997	0,321	13696	tags=49%, list=32%, signal=71%
GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_MAC_DN	GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_MAC_DN		199	-0,4477498	-1.458.576	0,017857144	0,12685956	0,32	13568	tags=48%, list=32%, signal=71%
CSR_EARLY_UP,V1_UP	CSR_EARLY_UP,V1_UP		153	-0,47050828	-14.569.001	0,031539887	0,12686352	0,321	13044	tags=52%, list=31%, signal=74%
GSE27786_LSK_VS_CD8_TCELL_DN	GSE27786_LSK_VS_CD8_TCELL_DN		200	-0,45432603	-14.569.657	0,014466547	0,12690891	0,321	12598	tags=48%, list=30%, signal=67%
GSE27434_WT_VS_DNMT1_KO_TREG_UP	GSE27434_WT_VS_DNMT1_KO_TREG_UP		200	-0,4572214	-14.587.202	0,044280443	0,12696908	0,32	11654	tags=47%, list=28%, signal=64%
GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP	GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP		186	-0,44867587	-14.586.172	0,024822695	0,12697288	0,32	9547	tags=39%, list=23%, signal=50%
GSE29617_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP	GSE29617_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP		196	-0,4448176	-14.569.988	0,02451839	0,12701806	0,321	15232	tags=53%, list=36%, signal=82%
GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN	GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN		200	-0,46971622	-14.587.747	0,024253732	0,12704696	0,32	13144	tags=51%, list=31%, signal=73%
GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_UP	GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_UP		129	-0,46208417	-14.570.543	0,034545455	0,12709884	0,321	11668	tags=47%, list=28%, signal=64%
GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_UP		200	-0,46133938	-14.583.211	0,018281536	0,12711686	0,32	15279	tags=55%, list=36%, signal=85%
KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_DN	KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_DN		199	-0,4619257	-14.592.087	0,04074074	0,12715338	0,32	10475	tags=42%, list=25%, signal=55%
GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_UP	GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_UP		200	-0,44946742	-14.601.825	0,024163568	0,12715551	0,319	12723	tags=48%, list=30%, signal=68%
GSE12505_WT_VS_E2_2_HET_PDC_DN	GSE12505_WT_VS_E2_2_HET_PDC_DN		158	-0,46120822	-14.595.784	0,03197158	0,12718695	0,319	13141	tags=45%, list=31%, signal=65%
GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP	GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP		200	-0,45082706	-14.581.825	0,04121864	0,12721123	0,32	12947	tags=49%, list=31%, signal=70%
GSE27859_CD11C_INT_F480_HI_MACROPHAGE_VS_CD11C_ING_F480_INT_DC_UP	GSE27859_CD11C_INT_F480_HI_MACROPHAGE_VS_CD11C_ING_F480_INT_DC_UP		178	-0,46453315	-14.596.546	0,03663004	0,12721823	0,319	9892	tags=40%, list=23%, signal=52%
GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10NEG_CD62LPOS_BONE_MARROW_UP	GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10NEG_CD62LPOS_BONE_MARROW_UP		200	-0,4564685	-14.587.821	0,026022306	0,12722813	0,32	14864	tags=56%, list=35%, signal=86%
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP	GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP		198	-0,4550121	-14.592.632	0,012522361	0,1272553	0,32	16933	tags=59%, list=40%, signal=98%
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_UP	GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_UP		196	-0,46282282	-14.594.481	0,015817223	0,12726164	0,32	13630	tags=52%, list=32%, signal=76%
GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		200	-0,455142	-14.593.397	0,014760148	0,12727828	0,32	12944	tags=50%, list=31%, signal=72%
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN	GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN		198	-0,45919052	-14.602.194	0,038251366	0,12729916	0,319	14276	tags=52%, list=34%, signal=77%
GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_UP	GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_UP		200	-0,44366145	-14.571.478	0,023131672	0,12729944	0,32	13596	tags=48%, list=32%, signal=70%
GSE20366_CD103_POS_VS_CD103_KLRG1_DP_TREG_UP	GSE20366_CD103_POS_VS_CD103_KLRG1_DP_TREG_UP		200	-0,4700429	-14.599.732	0,03853211	0,12734933	0,319	11383	tags=43%, list=27%, signal=58%
GSE23321_EFFECTOR_MEMORY_VS_NAIVE_CD8_TCELL_DN	GSE23321_EFFECTOR_MEMORY_VS_NAIVE_CD8_TCELL_DN		197	-0,45499638	-14.588.038	0,023722628	0,127359	0,32	13088	tags=47%, list=31%, signal=68%
GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_DN	GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_DN		198	-0,46380854	-14.578.867	0,03937008	0,12739435	0,32	12979	tags=51%, list=31%, signal=72%
GSE369_SOCS3_KO_VS_IFNG_KO_LIVER_DN	GSE369_SOCS3_KO_VS_IFNG_KO_LIVER_DN		199	-0,4607338	-14.598.594	0,019538188	0,1274043	0,319	14884	tags=56%, list=35%, signal=86%
GSE20715_0H_VS_24H_OZONE_LUNG_UP	GSE20715_0H_VS_24H_OZONE_LUNG_UP		200	-0,45153052	-14.603.497	0,02962963	0,1274048	0,319	14109	tags=52%, list=33%, signal=78%
GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_DN	GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_DN		199	-0,4497311	-14.579.794	0,02166065	0,12741219	0,32	8783	tags=35%, list=21%, signal=44%
GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP	GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP		200	-0,45740286	-14.571.728	0,022058824	0,1274338	0,32	11630	tags=44%, list=27%, signal=60%
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_0,8H_DN	GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_0,8H_DN		194	-0,45633066	-14.588.594	0,023636363	0,12745094	0,32	12184	tags=46%, list=29%, signal=65%
GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_UP	GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_UP		200	-0,46463415	-14.589.504	0,027422303	0,12746097	0,32	15555	tags=56%, list=37%, signal=88%
PDGF_ERK_DN,V1_DN	PDGF_ERK_DN,V1_DN		148	-0,47957847	-14.604.211	0,046554934	0,12746373	0,319	9503	tags=39%, list=22%, signal=49%
GSE18893_TCONV_VS_TREG_2H_CULTURE_UP	GSE18893_TCONV_VS_TREG_2H_CULTURE_UP		200	-0,4495964	-1.460.505	0,023172906	0,12747905	0,319	12581	tags=46%, list=30%, signal=64%
