NAME;GS<br> follow link to MSigDB;GS DETAILS;SIZE;ES;NES;NOM p-val;FDR q-val;FWER p-val;RANK AT MAX;LEADING EDGE
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP;GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP;;200;-0.32890594;-12.041.671;0.23316061;0.20667417;0.659;15471;tags=53%, list=37%, signal=83%
GSE3982_EOSINOPHIL_VS_MAST_CELL_UP;GSE3982_EOSINOPHIL_VS_MAST_CELL_UP;;199;-0.33073;-12.040.923;0.19130434;0.2066887;0.659;14877;tags=48%, list=35%, signal=74%
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN;GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN;;200;-0.32526836;-1.203.988;0.19478261;0.20672958;0.659;13228;tags=44%, list=31%, signal=63%
GSE6269_STAPH_AUREUS_VS_STREP_PNEUMO_INF_PBMC_DN;GSE6269_STAPH_AUREUS_VS_STREP_PNEUMO_INF_PBMC_DN;;179;-0.3294649;-12.039.366;0.22071308;0.20671545;0.659;14187;tags=45%, list=33%, signal=67%
GSE9316_IL6_KO_VS_IFNG_KO_INVIVO_EXPANDED_CD4_TCELL_DN;GSE9316_IL6_KO_VS_IFNG_KO_INVIVO_EXPANDED_CD4_TCELL_DN;;200;-0.32257062;-12.038.909;0.19934101;0.20669751;0.659;14974;tags=48%, list=35%, signal=73%
GSE3203_HEALTHY_VS_INFLUENZA_INFECTED_LN_BCELL_UP;GSE3203_HEALTHY_VS_INFLUENZA_INFECTED_LN_BCELL_UP;;200;-0.32907537;-12.038.884;0.22895622;0.20663539;0.659;16894;tags=53%, list=40%, signal=88%
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_BCELL_UP;GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_BCELL_UP;;189;-0.31776688;-12.037.712;0.18181819;0.20668577;0.659;14833;tags=47%, list=35%, signal=72%
GSE23321_CENTRAL_VS_EFFECTOR_MEMORY_CD8_TCELL_DN;GSE23321_CENTRAL_VS_EFFECTOR_MEMORY_CD8_TCELL_DN;;200;-0.324036;-12.036.628;0.19831933;0.2067314;0.66;14164;tags=46%, list=33%, signal=69%
GSE13411_NAIVE_VS_IGM_MEMORY_BCELL_DN;GSE13411_NAIVE_VS_IGM_MEMORY_BCELL_DN;;198;-0.32228303;-12.036.204;0.20869565;0.20670894;0.661;13888;tags=44%, list=33%, signal=66%
GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_UP;GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_UP;;196;-0.32179484;-12.033.168;0.20707071;0.20696102;0.661;11685;tags=42%, list=28%, signal=57%
GSE22432_CDC_VS_COMMON_DC_PROGENITOR_DN;GSE22432_CDC_VS_COMMON_DC_PROGENITOR_DN;;199;-0.32165775;-12.032.176;0.20066334;0.20700495;0.661;10510;tags=36%, list=25%, signal=48%
GSE2405_HEAT_KILLED_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_DN;GSE2405_HEAT_KILLED_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_DN;;200;-0.32964355;-12.032.162;0.19897084;0.20694289;0.661;15288;tags=49%, list=36%, signal=76%
GSE34515_CD16_NEG_MONOCYTE_VS_DC_UP;GSE34515_CD16_NEG_MONOCYTE_VS_DC_UP;;199;-0.331055;-12.032.075;0.21367522;0.20688541;0.661;12751;tags=44%, list=30%, signal=62%
GSE17721_PAM3CSK4_VS_GADIQUIMOD_6H_BMDC_UP;GSE17721_PAM3CSK4_VS_GADIQUIMOD_6H_BMDC_UP;;200;-0.33041316;-12.031.475;0.2206655;0.20688303;0.661;10337;tags=37%, list=24%, signal=48%
GSE41867_NAIVE_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP;GSE41867_NAIVE_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP;;200;-0.32123792;-12.031.345;0.21799308;0.20683204;0.661;16211;tags=52%, list=38%, signal=85%
GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN;GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN;;200;-0.33490166;-12.029.718;0.20725389;0.2069417;0.661;9915;tags=35%, list=23%, signal=45%
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_DN;GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_DN;;193;-0.3378673;-12.029.531;0.2214876;0.20689648;0.661;13426;tags=45%, list=32%, signal=66%
GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_DN;GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_DN;;199;-0.33311212;-12.029.119;0.22413793;0.2068697;0.661;9683;tags=33%, list=23%, signal=42%
GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_UP;GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_UP;;199;-0.32112503;-12.026.396;0.21989529;0.20706251;0.661;12736;tags=43%, list=30%, signal=61%
GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_UP;GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_UP;;185;-0.324215;-12.026.252;0.21955404;0.2070115;0.661;15341;tags=50%, list=36%, signal=78%
GSE33425_CD161_INT_VS_NEG_CD8_TCELL_DN;GSE33425_CD161_INT_VS_NEG_CD8_TCELL_DN;;200;-0.3400404;-12.025.533;0.2359932;0.20702845;0.661;16333;tags=54%, list=39%, signal=87%
GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_DN;GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_DN;;199;-0.32073653;-12.025.338;0.22750424;0.20698458;0.661;13341;tags=44%, list=31%, signal=64%
KAECH_NAIVE_VS_MEMORY_CD8_TCELL_UP;KAECH_NAIVE_VS_MEMORY_CD8_TCELL_UP;;200;-0.34275028;-12.024.568;0.19894366;0.2070005;0.661;13289;tags=47%, list=31%, signal=67%
GSE18281_CORTEX_VS_MEDULLA_THYMUS_UP;GSE18281_CORTEX_VS_MEDULLA_THYMUS_UP;;193;-0.33040267;-12.024.385;0.2287695;0.20695472;0.661;16129;tags=55%, list=38%, signal=89%
GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_UP;GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_UP;;199;-0.34064648;-12.023.143;0.22564103;0.20701118;0.661;12440;tags=44%, list=29%, signal=62%
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_180MIN_DN;GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_180MIN_DN;;200;-0.32166493;-12.022.525;0.2112676;0.20701684;0.661;16849;tags=52%, list=40%, signal=86%
GSE13493_DP_VS_CD8POS_THYMOCYTE_UP;GSE13493_DP_VS_CD8POS_THYMOCYTE_UP;;199;-0.3239408;-12.022.437;0.21654929;0.20696118;0.661;14355;tags=46%, list=34%, signal=70%
GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN;GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN;;200;-0.32153824;-12.021.312;0.20277296;0.2070174;0.661;10187;tags=36%, list=24%, signal=47%
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_AND_ROSIGLITAZONE_STIM_DN;GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_AND_ROSIGLITAZONE_STIM_DN;;197;-0.33059806;-12.020.915;0.23469388;0.20698911;0.661;14212;tags=47%, list=34%, signal=70%
GSE15330_WT_VS_IKAROS_KO_HSC_DN;GSE15330_WT_VS_IKAROS_KO_HSC_DN;;199;-0.34214073;-12.020.388;0.22986577;0.20698303;0.661;8770;tags=34%, list=21%, signal=42%
GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_UP;GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_UP;;171;-0.33431733;-12.020.308;0.24448217;0.20692757;0.661;17368;tags=54%, list=41%, signal=91%
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN;GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN;;199;-0.33811355;-12.019.113;0.2361809;0.20698817;0.661;11776;tags=41%, list=28%, signal=57%
GSE37534_UNTREATED_VS_GW1929_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP;GSE37534_UNTREATED_VS_GW1929_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP;;199;-0.31389812;-12.018.617;0.23316061;0.20697108;0.661;14516;tags=45%, list=34%, signal=68%
GSE32128_INOS_DEPENDENT_VS_INOS_INDEPENDENT_ACTIVATED_TCELL_DN;GSE32128_INOS_DEPENDENT_VS_INOS_INDEPENDENT_ACTIVATED_TCELL_DN;;200;-0.31768587;-1.201.478;0.23429541;0.20729756;0.662;11722;tags=39%, list=28%, signal=53%
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_DN;GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_DN;;195;-0.31952897;-12.014.235;0.2228164;0.20729963;0.663;15528;tags=51%, list=37%, signal=81%
GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_DN;GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_DN;;199;-0.33140108;-12.014;0.20875421;0.20726222;0.663;14072;tags=50%, list=33%, signal=74%
GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_UP;GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_UP;;200;-0.32330087;-12.013.694;0.22335026;0.20722784;0.663;8847;tags=33%, list=21%, signal=41%
GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP;GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP;;200;-0.3155748;-12.013.149;0.21955404;0.20720948;0.663;14722;tags=48%, list=35%, signal=73%
GSE34156_UNTREATED_VS_24H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN;GSE34156_UNTREATED_VS_24H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN;;181;-0.32317543;-12.012.821;0.23255815;0.20718437;0.663;16693;tags=56%, list=39%, signal=92%
GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP;GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP;;198;-0.3288622;-12.011.222;0.21875;0.20728776;0.663;15112;tags=47%, list=36%, signal=73%
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_DN;GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_DN;;193;-0.3185258;-12.009.022;0.2265758;0.20745301;0.664;15427;tags=51%, list=36%, signal=79%
GSE17721_POLYIC_VS_CPG_6H_BMDC_UP;GSE17721_POLYIC_VS_CPG_6H_BMDC_UP;;200;-0.3276742;-12.008.871;0.21934369;0.2074068;0.664;15661;tags=51%, list=37%, signal=80%
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_DN;GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_DN;;196;-0.31312227;-12.008.698;0.20274915;0.20736182;0.664;10360;tags=35%, list=24%, signal=46%
GSE3982_MAC_VS_BCELL_UP;GSE3982_MAC_VS_BCELL_UP;;200;-0.32181108;-12.008.508;0.20068027;0.20731978;0.664;14268;tags=48%, list=34%, signal=72%
GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP;GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP;;196;-0.32799515;-12.008.474;0.21746576;0.20726082;0.664;14326;tags=48%, list=34%, signal=72%
GSE17974_1.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP;GSE17974_1.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP;;198;-0.33169416;-12.008.283;0.19831933;0.20721683;0.664;8319;tags=32%, list=20%, signal=39%
GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_UP;GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_UP;;193;-0.31954303;-12.007.134;0.19860627;0.20727494;0.664;12631;tags=41%, list=30%, signal=59%
GSE14699_NAIVE_VS_ACT_CD8_TCELL_UP;GSE14699_NAIVE_VS_ACT_CD8_TCELL_UP;;199;-0.3162342;-12.005.926;0.17142858;0.20760405;0.665;9850;tags=36%, list=23%, signal=47%
GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_UP;GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_UP;;200;-0.32911932;-12.005.744;0.19337979;0.20756248;0.665;13482;tags=47%, list=32%, signal=68%
P53_DN.V1_UP;P53_DN.V1_UP;;193;-0.32259887;-12.005.723;0.22456141;0.20750037;0.665;13779;tags=44%, list=33%, signal=65%
GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_DN;GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_DN;;199;-0.33326352;-12.005.634;0.23235801;0.20744623;0.665;11992;tags=39%, list=28%, signal=54%
GSE36527_CD69_NEG_VS_POS_TREG_CD62L_LOS_KLRG1_NEG_UP;GSE36527_CD69_NEG_VS_POS_TREG_CD62L_LOS_KLRG1_NEG_UP;;200;-0.3233224;-12.005.377;0.20973155;0.2074106;0.665;14511;tags=50%, list=34%, signal=75%
GSE13485_DAY1_VS_DAY21_YF17D_VACCINE_PBMC_UP;GSE13485_DAY1_VS_DAY21_YF17D_VACCINE_PBMC_UP;;191;-0.32799485;-12.005.321;0.2442478;0.2073525;0.665;16276;tags=52%, list=38%, signal=85%
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_UP;GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_UP;;184;-0.31114376;-12.005.225;0.19934101;0.20730032;0.665;13380;tags=40%, list=32%, signal=59%
GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_DN;GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_DN;;199;-0.31191793;-12.003.719;0.19453925;0.20738895;0.665;8087;tags=32%, list=19%, signal=39%
GSE7509_DC_VS_MONOCYTE_DN;GSE7509_DC_VS_MONOCYTE_DN;;200;-0.32103395;-120.035;0.20373514;0.20735022;0.665;14067;tags=47%, list=33%, signal=69%
GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP;GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP;;200;-0.31707296;-12.003.199;0.1895093;0.20732936;0.666;11244;tags=38%, list=27%, signal=51%
GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN;GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN;;196;-0.31602508;-12.002.035;0.22128378;0.20737582;0.666;9087;tags=34%, list=21%, signal=43%
GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_180MIN_DN;GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_180MIN_DN;;142;-0.32651347;-12.000.937;0.22103387;0.20742647;0.666;17522;tags=55%, list=41%, signal=93%
GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN;GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN;;200;-0.32266927;-1.199.859;0.2224138;0.20760639;0.666;16073;tags=49%, list=38%, signal=78%
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_DN;GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_DN;;200;-0.32293507;-11.998.553;0.24468085;0.20754856;0.666;16695;tags=54%, list=39%, signal=89%
GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_DN;GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_DN;;199;-0.32550478;-11.998.034;0.22279793;0.20754251;0.666;13317;tags=41%, list=31%, signal=60%
GSE29949_CD8_POS_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_UP;GSE29949_CD8_POS_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_UP;;197;-0.31482378;-11.997.715;0.2048611;0.20751397;0.666;13874;tags=46%, list=33%, signal=68%
GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP;GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP;;198;-0.322052;-11.997.675;0.2283737;0.20745336;0.666;12800;tags=42%, list=30%, signal=60%
PDGF_UP.V1_DN;PDGF_UP.V1_DN;;134;-0.31542146;-11.997.486;0.1879085;0.20740972;0.666;8540;tags=31%, list=20%, signal=39%
GSE14415_ACT_VS_CTRL_NATURAL_TREG_UP;GSE14415_ACT_VS_CTRL_NATURAL_TREG_UP;;183;-0.31455687;-11.997.448;0.20950705;0.2073498;0.666;11685;tags=41%, list=28%, signal=56%
GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_DN;GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_DN;;168;-0.3134659;-11.997.366;0.18555008;0.20729433;0.666;12131;tags=41%, list=29%, signal=57%
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP;GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP;;193;-0.33162954;-11.995.785;0.22260274;0.20739308;0.666;11677;tags=42%, list=28%, signal=58%
GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_UP;GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_UP;;200;-0.32631272;-11.995.517;0.20833333;0.20735526;0.666;12393;tags=41%, list=29%, signal=58%
GSE17721_12H_VS_24H_LPS_BMDC_UP;GSE17721_12H_VS_24H_LPS_BMDC_UP;;200;-0.33349097;-11.995.411;0.25645438;0.20730017;0.666;11128;tags=40%, list=26%, signal=54%
GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_DN;GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_DN;;195;-0.32452953;-11.994.832;0.22445561;0.20729895;0.666;12272;tags=43%, list=29%, signal=60%
GSE22443_NAIVE_VS_ACT_AND_IL12_TREATED_CD8_TCELL_UP;GSE22443_NAIVE_VS_ACT_AND_IL12_TREATED_CD8_TCELL_UP;;200;-0.33358788;-11.994.578;0.2140351;0.20726323;0.666;12187;tags=41%, list=29%, signal=57%
GSE29618_PRE_VS_DAY7_FLU_VACCINE_BCELL_UP;GSE29618_PRE_VS_DAY7_FLU_VACCINE_BCELL_UP;;196;-0.31172544;-11.994.225;0.22522523;0.20724173;0.666;13446;tags=44%, list=32%, signal=65%
GSE39022_LN_VS_SPLEEN_DC_UP;GSE39022_LN_VS_SPLEEN_DC_UP;;199;-0.31803975;-11.993.226;0.2284264;0.20728973;0.666;14072;tags=46%, list=33%, signal=68%
GSE2405_0H_VS_6H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN;GSE2405_0H_VS_6H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN;;198;-0.30938354;-11.989.954;0.2173913;0.20757583;0.666;7985;tags=30%, list=19%, signal=37%
GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP;GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP;;199;-0.3293196;-11.989.633;0.20068027;0.20754007;0.666;15305;tags=51%, list=36%, signal=80%
GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_DN;GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_DN;;200;-0.32136628;-11.988.915;0.21033868;0.20756315;0.666;13174;tags=45%, list=31%, signal=64%
GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_DN;GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_DN;;199;-0.32753116;-1.198.776;0.237691;0.20762272;0.667;10706;tags=38%, list=25%, signal=51%
GSE7852_LN_VS_THYMUS_TCONV_DN;GSE7852_LN_VS_THYMUS_TCONV_DN;;200;-0.32237196;-11.987.351;0.23890784;0.20760088;0.667;9016;tags=34%, list=21%, signal=43%
GSE33425_CD161_HIGH_VS_INT_CD8_TCELL_UP;GSE33425_CD161_HIGH_VS_INT_CD8_TCELL_UP;;200;-0.33556768;-11.986.586;0.25293133;0.20761926;0.667;11772;tags=40%, list=28%, signal=54%
RPS14_DN.V1_UP;RPS14_DN.V1_UP;;190;-0.3233387;-11.985.955;0.20989761;0.20762828;0.667;11215;tags=37%, list=26%, signal=50%
GSE31622_WT_VS_KLF3_KO_BCELL_UP;GSE31622_WT_VS_KLF3_KO_BCELL_UP;;200;-0.31891766;-11.985.027;0.21546052;0.20765515;0.667;9561;tags=37%, list=23%, signal=47%
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_DN;GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_DN;;199;-0.31736654;-11.984.042;0.22734761;0.2076915;0.667;15343;tags=47%, list=36%, signal=73%
GSE3982_DC_VS_MAC_DN;GSE3982_DC_VS_MAC_DN;;200;-0.3236227;-11.983.563;0.21666667;0.2076738;0.667;8808;tags=33%, list=21%, signal=41%
GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_WITH_IFNA_STIM_UP;GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_WITH_IFNA_STIM_UP;;200;-0.32957518;-11.982.939;0.21034482;0.20767045;0.667;8314;tags=34%, list=20%, signal=41%
GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_2H_DN;GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_2H_DN;;198;-0.32821748;-11.982.492;0.22789116;0.20765655;0.668;12852;tags=43%, list=30%, signal=62%
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_UP;GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_UP;;198;-0.32304275;-11.981.376;0.21501707;0.20771408;0.668;15462;tags=49%, list=36%, signal=77%
GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_UP;GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_UP;;199;-0.321305;-1.198.123;0.21922429;0.20766592;0.668;10658;tags=35%, list=25%, signal=47%
GSE37301_LYMPHOID_PRIMED_MPP_VS_PRO_BCELL_UP;GSE37301_LYMPHOID_PRIMED_MPP_VS_PRO_BCELL_UP;;200;-0.31817496;-11.981.215;0.21105528;0.20760384;0.668;16667;tags=51%, list=39%, signal=84%
GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN;GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN;;180;-0.3383387;-11.979.027;0.20315236;0.20775346;0.668;12816;tags=45%, list=30%, signal=64%
GSE6269_FLU_VS_E_COLI_INF_PBMC_UP;GSE6269_FLU_VS_E_COLI_INF_PBMC_UP;;164;-0.33620593;-11.977.459;0.23707666;0.20785876;0.668;17294;tags=57%, list=41%, signal=95%
GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN;GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN;;200;-0.3197803;-1.197.739;0.1993007;0.20780292;0.668;13531;tags=45%, list=32%, signal=65%
GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_DN;GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_DN;;200;-0.32218555;-1.197.418;0.21009772;0.20806612;0.668;9020;tags=33%, list=21%, signal=42%
GSE3982_EOSINOPHIL_VS_NEUTROPHIL_DN;GSE3982_EOSINOPHIL_VS_NEUTROPHIL_DN;;195;-0.32120657;-11.972.609;0.21649484;0.208156;0.668;14711;tags=47%, list=35%, signal=72%
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_DN;GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_DN;;195;-0.32918975;-11.972.302;0.21254355;0.20812358;0.668;15916;tags=54%, list=38%, signal=86%
GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_UP;GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_UP;;200;-0.32501993;-11.969.895;0.22410867;0.2083079;0.668;12952;tags=42%, list=31%, signal=59%
GSE17721_4_VS_24H_CPG_BMDC_DN;GSE17721_4_VS_24H_CPG_BMDC_DN;;200;-0.31672856;-11.969.603;0.19893429;0.20827377;0.668;10370;tags=39%, list=24%, signal=51%
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP;GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP;;193;-0.30944696;-11.969.528;0.20869565;0.20821717;0.668;16342;tags=52%, list=39%, signal=85%
GSE4590_PRE_BCELL_VS_SMALL_PRE_BCELL_UP;GSE4590_PRE_BCELL_VS_SMALL_PRE_BCELL_UP;;155;-0.33244613;-11.969.196;0.22477876;0.20818147;0.668;13100;tags=41%, list=31%, signal=60%
GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_UP;GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_UP;;195;-0.3155787;-11.968.824;0.24414715;0.20815797;0.668;12930;tags=41%, list=31%, signal=58%
GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN;GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN;;199;-0.31676775;-11.968.794;0.21792619;0.20809662;0.668;17013;tags=51%, list=40%, signal=85%
GSE11961_MEMORY_BCELL_DAY40_VS_GERMINAL_CENTER_BCELL_DAY40_UP;GSE11961_MEMORY_BCELL_DAY40_VS_GERMINAL_CENTER_BCELL_DAY40_UP;;198;-0.31875488;-11.967.502;0.23304348;0.20815831;0.668;9860;tags=35%, list=23%, signal=46%
